	SampleID	Phylum	RA	TreatmentID	Site	Sitetre	Treatment	Soiltype	ComTreament	Comparts	SiteCom	Maize.variety	Growing.day
3095	LEJXNPK6	Abditibacteriota	0.01	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3096	LEJXNPK6	Acidobacteriota	0.24	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3097	LEJXNPK6	Actinobacteriota	6.33	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3098	LEJXNPK6	Bacteroidota	0.45	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3099	LEJXNPK6	Chloroflexi	0.03	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3100	LEJXNPK6	Deinococcota	1.28	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3101	LEJXNPK6	Firmicutes	0.73	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3102	LEJXNPK6	Gemmatimonadota	0.01	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3103	LEJXNPK6	Myxococcota	0.05	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3104	LEJXNPK6	Nitrospirota	0.01	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3105	LEJXNPK6	Alphaproteobacteria	64.27	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3106	LEJXNPK6	Gammaproteobacteria	26.42	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3107	LEJXNPK6	unclassified	0.02	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3108	LEJXNPK6	Others	0.17	NPK6	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3109	LEJXNPK7	Abditibacteriota	0	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3110	LEJXNPK7	Acidobacteriota	0.19	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3111	LEJXNPK7	Actinobacteriota	6.69	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3112	LEJXNPK7	Bacteroidota	0.24	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3113	LEJXNPK7	Chloroflexi	0.05	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3114	LEJXNPK7	Deinococcota	1.2	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3115	LEJXNPK7	Firmicutes	0.35	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3116	LEJXNPK7	Gemmatimonadota	0	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3117	LEJXNPK7	Myxococcota	0.28	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3118	LEJXNPK7	Nitrospirota	0	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3119	LEJXNPK7	Alphaproteobacteria	78.21	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3120	LEJXNPK7	Gammaproteobacteria	12.67	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3121	LEJXNPK7	unclassified	0.02	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3122	LEJXNPK7	Others	0.09	NPK7	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3123	LEJXNPK8	Abditibacteriota	0	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3124	LEJXNPK8	Acidobacteriota	0.07	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3125	LEJXNPK8	Actinobacteriota	15.46	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3126	LEJXNPK8	Bacteroidota	0.4	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3127	LEJXNPK8	Chloroflexi	0.02	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3128	LEJXNPK8	Deinococcota	1.15	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3129	LEJXNPK8	Firmicutes	0.22	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3130	LEJXNPK8	Gemmatimonadota	0	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3131	LEJXNPK8	Myxococcota	0.03	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3132	LEJXNPK8	Nitrospirota	0	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3133	LEJXNPK8	Alphaproteobacteria	62.17	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3134	LEJXNPK8	Gammaproteobacteria	20.42	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3135	LEJXNPK8	unclassified	0.01	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3136	LEJXNPK8	Others	0.04	NPK8	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3137	LEJXNPK9	Abditibacteriota	0	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3138	LEJXNPK9	Acidobacteriota	0.25	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3139	LEJXNPK9	Actinobacteriota	7.03	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3140	LEJXNPK9	Bacteroidota	0.26	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3141	LEJXNPK9	Chloroflexi	0.07	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3142	LEJXNPK9	Deinococcota	0.77	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3143	LEJXNPK9	Firmicutes	0.97	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3144	LEJXNPK9	Gemmatimonadota	0.02	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3145	LEJXNPK9	Myxococcota	0.06	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3146	LEJXNPK9	Nitrospirota	0	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3147	LEJXNPK9	Alphaproteobacteria	78.81	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3148	LEJXNPK9	Gammaproteobacteria	11.58	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3149	LEJXNPK9	unclassified	0.07	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3150	LEJXNPK9	Others	0.1	NPK9	JX	JXNPK	NPK	RSA	LEJXNPK	LE	JXLE	YD13	77d
3151	LEJXNPKM1	Abditibacteriota	0	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3152	LEJXNPKM1	Acidobacteriota	0.01	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3153	LEJXNPKM1	Actinobacteriota	12.58	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3154	LEJXNPKM1	Bacteroidota	1.11	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3155	LEJXNPKM1	Chloroflexi	0.01	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3156	LEJXNPKM1	Deinococcota	5.19	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3157	LEJXNPKM1	Firmicutes	0.05	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3158	LEJXNPKM1	Gemmatimonadota	0	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3159	LEJXNPKM1	Myxococcota	0.38	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3160	LEJXNPKM1	Nitrospirota	0	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3161	LEJXNPKM1	Alphaproteobacteria	68.61	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3162	LEJXNPKM1	Gammaproteobacteria	12.04	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3163	LEJXNPKM1	unclassified	0.01	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3164	LEJXNPKM1	Others	0.01	NPKM1	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3165	LEJXNPKM2	Abditibacteriota	0	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3166	LEJXNPKM2	Acidobacteriota	0.04	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3167	LEJXNPKM2	Actinobacteriota	11.96	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3168	LEJXNPKM2	Bacteroidota	0.17	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3169	LEJXNPKM2	Chloroflexi	0.02	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3170	LEJXNPKM2	Deinococcota	0.32	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3171	LEJXNPKM2	Firmicutes	0.08	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3172	LEJXNPKM2	Gemmatimonadota	0	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3173	LEJXNPKM2	Myxococcota	0.16	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3174	LEJXNPKM2	Nitrospirota	0	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3175	LEJXNPKM2	Alphaproteobacteria	81	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3176	LEJXNPKM2	Gammaproteobacteria	6.14	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3177	LEJXNPKM2	unclassified	0.02	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3178	LEJXNPKM2	Others	0.09	NPKM2	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3179	LEJXNPKM3	Abditibacteriota	0	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3180	LEJXNPKM3	Acidobacteriota	0.13	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3181	LEJXNPKM3	Actinobacteriota	26.29	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3182	LEJXNPKM3	Bacteroidota	0.16	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3183	LEJXNPKM3	Chloroflexi	0.07	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3184	LEJXNPKM3	Deinococcota	3.95	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3185	LEJXNPKM3	Firmicutes	0.36	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3186	LEJXNPKM3	Gemmatimonadota	0	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3187	LEJXNPKM3	Myxococcota	0.24	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3188	LEJXNPKM3	Nitrospirota	0	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3189	LEJXNPKM3	Alphaproteobacteria	55.77	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3190	LEJXNPKM3	Gammaproteobacteria	12.92	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3191	LEJXNPKM3	unclassified	0.03	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3192	LEJXNPKM3	Others	0.06	NPKM3	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3193	LEJXNPKM4	Abditibacteriota	0	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3194	LEJXNPKM4	Acidobacteriota	0.11	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3195	LEJXNPKM4	Actinobacteriota	11.51	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3196	LEJXNPKM4	Bacteroidota	0.07	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3197	LEJXNPKM4	Chloroflexi	0.06	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3198	LEJXNPKM4	Deinococcota	0.26	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3199	LEJXNPKM4	Firmicutes	0.36	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3200	LEJXNPKM4	Gemmatimonadota	0.01	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3201	LEJXNPKM4	Myxococcota	0.53	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3202	LEJXNPKM4	Nitrospirota	0.01	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3203	LEJXNPKM4	Alphaproteobacteria	76.78	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3204	LEJXNPKM4	Gammaproteobacteria	10.2	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3205	LEJXNPKM4	unclassified	0.01	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3206	LEJXNPKM4	Others	0.08	NPKM4	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3207	LEJXNPKM5	Abditibacteriota	0	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3208	LEJXNPKM5	Acidobacteriota	0.16	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3209	LEJXNPKM5	Actinobacteriota	16.48	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3210	LEJXNPKM5	Bacteroidota	0.14	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3211	LEJXNPKM5	Chloroflexi	0.04	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3212	LEJXNPKM5	Deinococcota	0.69	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3213	LEJXNPKM5	Firmicutes	2.3	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3214	LEJXNPKM5	Gemmatimonadota	0	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3215	LEJXNPKM5	Myxococcota	0.02	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3216	LEJXNPKM5	Nitrospirota	0	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3217	LEJXNPKM5	Alphaproteobacteria	70.63	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3218	LEJXNPKM5	Gammaproteobacteria	9.47	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3219	LEJXNPKM5	unclassified	0.01	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3220	LEJXNPKM5	Others	0.05	NPKM5	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3221	LEJXNPKM6	Abditibacteriota	0	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3222	LEJXNPKM6	Acidobacteriota	0.24	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3223	LEJXNPKM6	Actinobacteriota	16.77	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3224	LEJXNPKM6	Bacteroidota	1.04	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3225	LEJXNPKM6	Chloroflexi	0.03	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3226	LEJXNPKM6	Deinococcota	1.21	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3227	LEJXNPKM6	Firmicutes	0.89	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3228	LEJXNPKM6	Gemmatimonadota	0.01	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3229	LEJXNPKM6	Myxococcota	0.29	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3230	LEJXNPKM6	Nitrospirota	0.01	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3231	LEJXNPKM6	Alphaproteobacteria	50.73	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3232	LEJXNPKM6	Gammaproteobacteria	28.61	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3233	LEJXNPKM6	unclassified	0.05	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3234	LEJXNPKM6	Others	0.12	NPKM6	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3235	LEJXNPKM7	Abditibacteriota	0	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3236	LEJXNPKM7	Acidobacteriota	0.04	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3237	LEJXNPKM7	Actinobacteriota	39.39	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3238	LEJXNPKM7	Bacteroidota	0.06	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3239	LEJXNPKM7	Chloroflexi	0.03	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3240	LEJXNPKM7	Deinococcota	0.53	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3241	LEJXNPKM7	Firmicutes	0.08	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3242	LEJXNPKM7	Gemmatimonadota	0.01	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3243	LEJXNPKM7	Myxococcota	0.25	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3244	LEJXNPKM7	Nitrospirota	0	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3245	LEJXNPKM7	Alphaproteobacteria	53.55	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3246	LEJXNPKM7	Gammaproteobacteria	6.06	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3247	LEJXNPKM7	unclassified	0.01	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3248	LEJXNPKM7	Others	0.01	NPKM7	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3249	LEJXNPKM8	Abditibacteriota	0	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3250	LEJXNPKM8	Acidobacteriota	0.02	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3251	LEJXNPKM8	Actinobacteriota	24.4	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3252	LEJXNPKM8	Bacteroidota	0.12	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3253	LEJXNPKM8	Chloroflexi	0.02	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3254	LEJXNPKM8	Deinococcota	1.11	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3255	LEJXNPKM8	Firmicutes	0.55	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3256	LEJXNPKM8	Gemmatimonadota	0	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3257	LEJXNPKM8	Myxococcota	0.26	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3258	LEJXNPKM8	Nitrospirota	0	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3259	LEJXNPKM8	Alphaproteobacteria	70.08	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3260	LEJXNPKM8	Gammaproteobacteria	3.42	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3261	LEJXNPKM8	unclassified	0.01	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3262	LEJXNPKM8	Others	0.01	NPKM8	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3263	LEJXNPKM9	Abditibacteriota	0	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3264	LEJXNPKM9	Acidobacteriota	0.04	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3265	LEJXNPKM9	Actinobacteriota	9.36	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3266	LEJXNPKM9	Bacteroidota	1.06	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3267	LEJXNPKM9	Chloroflexi	0.02	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3268	LEJXNPKM9	Deinococcota	0.41	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3269	LEJXNPKM9	Firmicutes	0.48	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3270	LEJXNPKM9	Gemmatimonadota	0	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3271	LEJXNPKM9	Myxococcota	0.44	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3272	LEJXNPKM9	Nitrospirota	0	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3273	LEJXNPKM9	Alphaproteobacteria	81.3	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3274	LEJXNPKM9	Gammaproteobacteria	6.85	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3275	LEJXNPKM9	unclassified	0	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3276	LEJXNPKM9	Others	0.03	NPKM9	JX	JXNPKM	NPKM	RSA	LEJXNPKM	LE	JXLE	YD13	77d
3277	LEQYCK1	Abditibacteriota	0	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3278	LEQYCK1	Acidobacteriota	0	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3279	LEQYCK1	Actinobacteriota	0.93	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3280	LEQYCK1	Bacteroidota	0.19	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3281	LEQYCK1	Chloroflexi	0	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3282	LEQYCK1	Deinococcota	0.1	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3283	LEQYCK1	Firmicutes	0.09	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3284	LEQYCK1	Gemmatimonadota	0	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3285	LEQYCK1	Myxococcota	0.01	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3286	LEQYCK1	Nitrospirota	0	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3287	LEQYCK1	Alphaproteobacteria	2.82	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
3288	LEQYCK1	Gammaproteobacteria	95.84	CK1	QY	QYCK	CK	RSA	LEQYCK	LE	QYLE	YD13	116d
